hurricane_id,x,y,width,height,frame_number,confidence,alive
57,420.5,288.5,123.0,101.0,345,0.8328865170478821,1
57,419.5,289.5,129.0,103.0,346,0.8708896636962891,1
57,418.5,290.5,129.0,105.0,347,0.7310394644737244,1
57,418.0,290.0,128.0,104.0,348,0.46699169278144836,1
57,418.5,290.0,127.0,104.0,349,0.5324636101722717,1
57,418.5,289.0,123.0,100.0,350,0.7976599931716919,1
57,420.0,288.5,112.0,95.0,351,0.7641018629074097,1
57,420.5,288.5,111.0,95.0,352,0.7272336483001709,1
57,419.0,289.0,116.0,96.0,353,0.8350591659545898,1
57,418.5,289.0,115.0,96.0,354,0.8412604331970215,1
57,417.0,290.0,120.0,98.0,355,0.8496968746185303,1
57,415.5,289.5,125.0,99.0,356,0.8575336933135986,1
57,416.0,288.5,122.0,95.0,357,0.8575712442398071,1
57,413.5,288.5,125.0,95.0,358,0.8557358980178833,1
57,413.0,288.5,126.0,97.0,359,0.8639473915100098,1
57,413.0,288.5,126.0,99.0,360,0.8644832372665405,1
57,418.0,292.0,118.0,96.0,361,0.8758244514465332,1
57,416.5,291.5,117.0,95.0,362,0.8892567157745361,1
57,417.0,290.5,118.0,95.0,363,0.8857280015945435,1
57,417.0,290.0,120.0,96.0,364,0.8858879208564758,1
57,417.5,291.5,121.0,99.0,365,0.8545662760734558,1
57,417.5,293.5,119.0,101.0,366,0.52467280626297,1
57,418.0,293.5,118.0,101.0,367,0.5644522905349731,1
57,418.0,291.5,118.0,99.0,368,0.8165862560272217,1
57,418.5,294.0,125.0,104.0,369,0.7310287356376648,1
57,419.5,297.5,125.0,105.0,370,0.5426800847053528,1
57,419.5,300.5,125.0,109.0,371,0.5967172980308533,1
57,420.0,300.0,126.0,110.0,372,0.4513254463672638,1
57,421.5,301.0,127.0,112.0,373,0.8266040086746216,1
57,422.0,300.5,126.0,111.0,374,0.7428009510040283,1
57,421.0,302.0,124.0,114.0,375,0.8308560848236084,1
57,420.0,305.0,126.0,122.0,376,0.864517092704773,1
57,420.5,305.0,127.0,122.0,377,0.8678492307662964,1
57,421.0,304.5,128.0,121.0,378,0.8660387992858887,1
57,421.0,303.0,124.0,122.0,379,0.8566328287124634,1
57,421.0,303.5,128.0,121.0,380,0.8627393841743469,1
57,420.0,304.0,128.0,120.0,381,0.8639568090438843,1
57,420.0,304.0,128.0,122.0,382,0.8643450140953064,1
57,419.5,305.0,127.0,122.0,383,0.8672170639038086,1
57,420.5,304.5,127.0,121.0,384,0.8683819770812988,1
57,420.5,304.0,127.0,120.0,385,0.8709478974342346,1
57,417.5,304.0,127.0,120.0,386,0.8822932243347168,1
57,417.5,303.5,125.0,119.0,387,0.8778706789016724,1
57,416.5,302.0,127.0,120.0,388,0.7793031930923462,1
57,416.5,301.5,125.0,119.0,389,0.41328370571136475,1
57,417.0,300.5,124.0,119.0,390,0.6951718330383301,1
57,417.5,299.5,125.0,115.0,391,0.769995927810669,1
57,417.0,301.0,126.0,116.0,392,0.8588619232177734,1
57,417.0,300.0,126.0,116.0,393,0.8134431838989258,1
57,417.5,301.0,127.0,118.0,394,0.8830865621566772,1
57,418.5,301.5,127.0,117.0,395,0.8866395354270935,1
57,419.0,300.5,128.0,117.0,396,0.8868602514266968,1
57,419.5,300.0,131.0,118.0,397,0.888688325881958,1
57,421.0,297.5,128.0,113.0,398,0.8975988626480103,1
57,421.0,296.5,126.0,109.0,399,0.9072810411453247,1
57,421.5,296.0,127.0,110.0,400,0.9137699007987976,1
57,420.0,297.5,126.0,109.0,401,0.9054470658302307,1
57,420.0,297.5,128.0,111.0,402,0.9069827795028687,1
57,420.5,297.5,129.0,113.0,403,0.916340708732605,1
57,419.0,297.5,130.0,113.0,404,0.8384960889816284,1
57,419.0,297.5,130.0,111.0,405,0.8196021914482117,1
57,420.0,296.5,130.0,109.0,406,0.8511442542076111,1
57,419.5,296.0,133.0,108.0,407,0.8380258083343506,1
57,419.0,295.0,132.0,106.0,408,0.8326390981674194,1
57,417.0,293.0,128.0,102.0,409,0.6931086778640747,1
57,415.0,293.0,132.0,104.0,410,0.8375606536865234,1
57,415.0,294.0,136.0,106.0,411,0.7910045385360718,1
57,413.5,294.5,137.0,107.0,412,0.8220151662826538,1
57,412.5,294.0,137.0,106.0,413,0.8641856908798218,1
57,413.0,293.5,136.0,105.0,414,0.8641132116317749,1
57,413.0,292.5,134.0,105.0,415,0.8713679313659668,1
57,411.0,290.5,132.0,101.0,416,0.8599095344543457,1
57,411.0,290.5,132.0,101.0,417,0.8594313859939575,1
57,410.0,290.0,132.0,100.0,418,0.863278865814209,1
57,409.5,290.0,131.0,100.0,419,0.8600913882255554,1
57,410.0,291.0,130.0,102.0,420,0.8583817481994629,1
57,409.0,291.0,128.0,102.0,421,0.8687372207641602,1
57,409.0,292.0,128.0,102.0,422,0.8649746775627136,1
57,409.0,291.5,128.0,101.0,423,0.8660100698471069,1
57,409.0,291.0,126.0,100.0,424,0.8715382814407349,1
57,408.5,291.5,125.0,101.0,425,0.8653876781463623,1
57,406.0,290.5,120.0,97.0,426,0.8763611316680908,1
57,405.5,290.5,117.0,97.0,427,0.8896954655647278,1
57,402.5,291.0,117.0,96.0,428,0.8876808881759644,1
57,403.0,291.0,118.0,96.0,429,0.887115478515625,1
57,401.5,292.0,119.0,96.0,430,0.8866385817527771,1
57,401.5,293.0,119.0,96.0,431,0.8856281042098999,1
57,401.5,292.5,119.0,97.0,432,0.8909709453582764,1
57,401.0,292.5,118.0,97.0,433,0.8933815360069275,1
57,399.5,292.0,117.0,100.0,434,0.8898919820785522,1
57,399.5,292.5,119.0,101.0,435,0.8909829258918762,1
57,400.0,293.0,118.0,104.0,436,0.8986414670944214,1
57,399.0,292.5,120.0,107.0,437,0.8946497440338135,1
57,399.0,292.0,122.0,108.0,438,0.8936091661453247,1
57,398.5,291.5,121.0,109.0,439,0.886688232421875,1
57,398.5,291.5,121.0,109.0,440,0.8851320743560791,1
57,398.5,291.5,121.0,109.0,441,0.8830137848854065,1
57,398.5,291.5,121.0,109.0,442,0.8840556144714355,1
57,398.0,291.0,120.0,108.0,443,0.8851330280303955,1
57,398.0,291.0,120.0,108.0,444,0.8862082958221436,1
57,398.0,291.0,120.0,108.0,445,0.8876201510429382,1
57,398.0,291.0,120.0,108.0,446,0.8876317739486694,1
57,398.0,291.0,120.0,108.0,447,0.8876460194587708,1
57,398.0,291.0,120.0,108.0,448,0.8875899910926819,1
57,398.0,291.0,120.0,108.0,449,0.8875905275344849,1
57,398.0,291.0,120.0,108.0,450,0.8875880241394043,1
57,400.0,291.0,118.0,110.0,451,0.8781020045280457,1
57,399.5,290.5,117.0,109.0,452,0.8788824081420898,1
57,399.5,290.5,117.0,109.0,453,0.8801201581954956,1
57,398.5,290.5,119.0,109.0,454,0.8815776705741882,1
57,398.5,290.5,119.0,109.0,455,0.8836373090744019,1
57,397.0,290.5,120.0,109.0,456,0.8821187615394592,1
57,397.0,290.5,120.0,109.0,457,0.8806663751602173,1
57,397.0,290.0,122.0,108.0,458,0.8865237236022949,1
57,397.0,290.0,122.0,108.0,459,0.8866448998451233,1
57,397.5,290.5,121.0,107.0,460,0.8844312429428101,1
57,397.5,290.5,121.0,107.0,461,0.884501576423645,1
